id,abstract,content,s_content,t_content,img,ref,click,share,good,edittime,tag,items,lemmaID,editor_goodVersionCount,editor_commitPassedCount,editor_level,editor_featuredLemmaCount,editor_createPassedCount,editor_commitTotalCount,editor_experience,editor_passRatio,flag
6062,201,4925,5,3,4,18,1528166,69,2118,109,2,2,186091,158.52,346368,4.52,138.68,3265.52,399158,27948.8,78.72,1
6065,349,3973,6,10,7,12,1785912,67,1118,107,11,1,186145,45.52,421246,6.64,33.8,5442.44,475451,171813000,87.24,1
6067,585,6359,8,9,19,4,1068850,51,709,143,1,1,2342555,12.56,172857,4.4,10.8,1490.4,199264,3310,91.44,1
6071,639,6535,6,14,4,17,2498691,183,3399,234,4,1,187933,2.4,170014,4.76,2.44,1471.6,196420,2849.36,83.84,1
6078,174,2818,6,17,10,16,5939,0,0,12,1,1,17179458,114.417,391312,8.66667,115,3158.58,447181,26985.4,90.8333,1
6079,627,9392,8,17,7,77,4659090,180,2337,390,5,1,186380,174.88,694261,7.92,176.12,6686.96,799690,39280.8,84.64,1
6081,371,5640,7,12,11,17,353495,20,220,119,4,1,10933192,140.52,236858,6.72,134.16,3616.6,264495,171824000,90.76,1
6082,196,5006,7,11,7,30,4935882,3384,8982,243,2,3,2810,103.76,409693,6.6,99.8,5378.92,463738,171820000,80.6,1
6083,418,4319,7,11,4,37,2042458,105,2108,262,8,1,186441,152.28,344086,6.56,97.88,2984.52,396677,17889.3,89,1
6086,626,5795,5,8,0,80,3848412,197,495,66,3,1,186499,7.76,510812,4.56,7.16,5197.44,589713,4709.4,83.56,1
6089,487,11492,7,18,17,49,774139,318,1760,154,4,2,53453,203.72,516539,7.48,136.96,4359.16,595539,30654,85.44,1
6090,308,7264,11,13,6,16,770705,52,634,167,2,3,39392,13.44,641702,5.96,10,8775.04,723142,343603000,87.64,1
6095,686,7042,7,10,0,160,22338749,1378,19030,845,3,9,10076,130.56,346314,6.72,125.48,3477.96,399110,38417.6,75.76,1
6098,202,3541,8,12,30,12,10236676,1965,29579,504,5,3,19517,38.44,374772,6.72,28.4,8117.84,405135,515410000,87.84,1
6104,482,6620,10,2,11,29,2980621,324,1389,82,2,1,186785,97.64,493385,7.68,63.08,8255.8,548983,343635000,90.6,1
6105,430,5393,5,11,7,47,649205,37,436,113,11,1,186802,85.76,356153,7.08,85.96,4324.8,409055,29257.5,91.96,1
6114,331,2961,5,13,5,16,1906259,80,1122,175,4,1,3985564,40.88,244803,7.04,23.12,4046.92,272641,171815000,89.88,1
6118,555,3499,6,4,30,56,2622275,62,1051,76,5,8,2714809,225.96,348442,8.16,216.64,3394.76,401270,51292,90.08,1
6119,194,12321,8,2,4,5,3559414,1341,13519,225,3,4,3694,695.88,264652,10.24,537.32,4484.64,292808,171966000,93.52,1
6123,435,3544,7,8,30,109,4178060,13,10234,511,4,1,7777379,74.12,179088,8.6,68.6,1789.24,205628,25345.8,94.8,1
6132,366,6570,7,9,4,42,15532679,88,23051,711,6,1,946780,8.2,521076,6.32,6.64,6495.48,600282,14240.4,85.16,1
6133,549,1514,5,0,17,17,1019374,37,8839,108,3,1,1491833,53.04,753731,5.56,24.24,8010.6,860337,171815000,82.6,1
6149,371,8832,8,15,14,28,1560300,52,857,332,10,1,187536,121.48,254481,8.32,81.36,5280.04,282394,171830000,93.04,1
6150,484,2419,5,3,30,28,1874716,66,4216,153,4,5,187557,60.64,589815,5.4,53.56,6570.4,670115,171810000,84.92,1
6152,334,20079,8,36,30,50,18394703,2523,37743,2244,2,3,322717,0.16,509392,4.12,0.2,4276.12,588390,-1018.4,89.4,1
6156,470,13780,7,11,20,15,4872612,306,7436,275,4,2,187638,32.04,176262,5.56,30.8,1511.4,202825,9655.4,88.56,1
6163,575,2551,7,8,30,52,12213139,321,8012,604,5,7,10549,50.96,180846,6.72,47.48,4234.76,207313,26276.8,90.4,1
6183,435,13941,10,10,13,22,23941226,7865,78183,1504,6,3,238,607,434065,9.72,468.52,5810.64,488414,171942000,90.44,1
6199,376,2665,5,6,7,60,10062238,54,3450,292,3,1,188375,18.52,174049,6.44,15.4,2132.6,200569,14927.4,87.16,1
6202,190,1592,7,4,30,9,7045018,50,12809,452,6,2,188421,98.16,175220,6.52,72.36,2490.4,201831,19435.5,80.68,1
6204,635,16361,15,35,30,148,9724295,634,6768,859,1,2,188460,439.84,357196,8.64,440.16,14232.2,410049,85989.4,88.64,1
6208,647,5119,5,6,12,11,4479978,1066,33817,496,4,2,1250657,327.76,13579.4,7.84,254.64,467.36,13969.2,81481,89.76,1
6213,365,10073,8,21,11,67,13224335,1694,22810,694,0,18,30564,498.24,512561,6.52,141.28,4823.16,591558,33625.6,82.04,1
6215,179,6293,8,12,3,13,382267,76,788,93,2,1,188640,47.32,176504,7.04,48.36,1449.24,203042,13310,93.44,1
6216,265,14243,9,16,15,8,5944445,1282,5481,255,3,5,188659,14.52,508996,4.6,4.4,4369,587884,1401.04,72.2,1
6222,268,8633,7,2,4,9,3258285,365,15936,758,1,2,188772,52.24,409501,6.12,51.6,5225.24,463567,171816000,81.12,1
6230,388,5041,6,15,7,18,10523305,364,5136,324,1,1,188900,104.92,854936,5.44,74.56,7193.68,986446,12716,81.6,1
6233,92,1123,8,2,9,8,4663199,165,1684,59,4,28,696432,81.76,261508,7.64,84.36,6589.76,289780,171839000,88.28,1
6237,184,3789,6,5,3,10,2307463,148,6004,163,1,1,189012,3.88,170589,4.12,4.24,1426.64,196961,1324.92,70.8,1
6241,481,8325,6,6,27,97,10682243,259,22809,542,5,2,20703,32.92,681102,6.08,32.72,5736.24,786239,5379.52,89.8,1
6246,343,935,5,2,3,17,139018,22,699,48,3,1,189166,109.52,651883,5.36,81.2,8774.56,733373,343615000,82.8,1
6255,422,7719,7,20,8,42,7797681,1873,10566,364,2,7,17364,482.6,178329,7.4,135.44,2402.72,204866,39747.2,90.72,1
6259,307,4888,6,2,5,13,3457858,550,7583,259,5,1,490458,508.24,358570,8.64,397.04,3520.92,411496,120330,89.8,1
6269,601,12302,7,17,14,71,6666536,5232,7025,755,13,1,189560,55.24,520202,7.32,56.6,7000.72,599308,22101.7,86.8,1
6275,621,2525,7,3,30,48,6621630,99,4303,416,3,8,10184,12.56,184820,7.76,11.88,3993.28,211346,33125.6,90.4,1
6288,174,8602,7,2,4,16,253874,51,310,72,1,1,189897,985.36,608142,9.68,222.28,12712.7,665967,687247000,86.08,1
6295,643,17093,14,46,12,104,3992520,223,3197,892,3,3,125098,54.12,508461,5.16,54.12,4335.76,587331,9557.24,85.8,1
6296,202,3474,5,9,6,53,740064,58,1420,182,3,1,569077,27.4,5746.36,6.2,25,340.04,5977.48,12778.1,86.72,1
6297,480,20589,13,23,24,16,1847196,221,1578,555,2,1,190056,2.2,510215,4,2.4,4288.56,589105,-642.56,86.24,1
6299,205,8897,6,12,22,20,205061,143,307,15,2,1,190095,40.4667,786218,6.6,35.4,13640.7,878142,572679000,80.2,1
6300,661,7320,6,18,8,44,5098799,182,2526,434,11,1,190114,147.28,518341,7.56,114.36,4712.48,597308,23690,90.4,1
6310,500,16226,13,31,13,46,15680213,486,9259,1163,1,1,154399,24.8,174010,6,17.4,2512.72,200537,12442.6,90.76,1
6315,501,4156,5,20,0,47,23351471,307,35829,573,5,1,190349,60.12,514509,5.4,55.4,4760.04,593528,14902.3,85.88,1
6318,168,513,7,4,30,13,4410400,1542,7090,159,4,21,11202,16.24,178611,6,11.56,1537.88,205296,9051.52,89.16,1
6323,627,21942,14,47,29,16,9328139,569,14338,495,4,1,190469,9.12,683545,6.04,7.32,6245.04,788854,13650.5,84.68,1
6340,578,5279,7,7,0,82,15860736,331,26895,728,3,1,190789,49.36,344188,6.08,48.68,4090.04,396824,16914.4,89.2,1
6345,107,553,7,2,23,8,614731,16,284,65,6,1,1700283,54.84,242233,7.04,50.92,3711.68,270050,171815000,85.28,1
6346,198,766,6,2,30,11,2387951,25,1726,147,3,1,190892,89.92,577057,5.16,88.28,6578.96,657299,171816000,76.8,1
6351,225,5169,7,9,11,35,5010962,933,19292,396,3,1,190988,78.56,346601,5.48,53.24,3405.76,399509,14882.5,84.72,1
6358,268,7436,8,14,4,7,2438584,331,5009,254,2,5,42497,50.52,393951,7.12,38.12,8392.84,424515,515414000,91,1
6359,596,17787,14,43,12,11,5311318,403,2992,312,1,1,191121,4.76,513699,6.68,4.28,4279.68,592823,8391.24,85.2,1
6360,689,15796,7,26,0,294,53912471,4512,160683,1293,6,17,6804,36.08,343154,6.48,36.6,4253.48,395840,14251.4,91.44,1
6377,512,5862,6,14,0,109,20391839,286,16385,858,4,2,191450,4.64,508881,5.4,5.4,4469.8,587744,2488.56,89.88,1
6388,471,10688,9,2,4,20,2773964,597,10837,208,3,6,27018,1296.8,334388,12.68,753.76,7365.68,363864,343826000,90.96,1
6393,481,2487,5,3,2,15,789986,21,766,41,2,1,191739,293.68,381026,8.44,268.56,8098.08,411489,515460000,88.68,1
6394,445,7498,7,16,11,18,2160321,255,3234,204,1,1,258459,5.32,305738,5.16,5.44,5757.44,334699,343602000,84.72,1
6395,585,21758,13,44,27,21,17215992,947,17641,1164,1,4,191777,26.12,513920,6.12,24.72,4858.36,592974,14532.2,86.08,1
6397,554,14165,15,53,21,11,4504162,349,2720,254,3,1,191888,4.32,852363,5.2,3.28,8273.52,983868,8674.24,78.96,1
6398,175,1500,7,4,9,17,1038286,34,2844,77,4,1,191907,223,241228,8.28,212.52,4292,268991,171844000,85.6,1
6401,195,3130,5,0,4,8,459609,66,670,36,5,1,191960,344.36,540549,6.28,6.64,9570.84,597018,515411000,87.44,1
6408,640,14156,9,17,18,68,12686410,637,11957,803,11,1,192083,28.96,180445,6.56,19.68,3717.12,206956,19598.9,89,1
6409,85,850,4,0,2,10,505924,45,754,15,4,6,10906403,217,394531,6.2,76.6,6240.73,440607,286352000,84.0667,1
6410,560,8994,6,10,6,32,7854088,466,8010,525,12,1,192109,91.04,523673,7.36,72,6119.96,602782,33373,88.76,1
6416,703,7692,6,16,8,34,21286459,2014,35663,690,5,1,21768,21.12,348380,6,16.72,3354.92,401241,9764.68,86.48,1
6422,89,1567,7,4,15,11,1399725,56,1708,75,5,14,35816,4.6,340430,3.76,3.56,3057.84,393039,2245.72,82.4,1
6426,372,19083,12,21,27,42,1432688,67,1086,198,2,1,192372,864.8,369293,11.32,873.92,25546.2,422256,166008,90.44,1
6427,290,3586,7,11,6,20,3460654,875,17373,198,2,3,292916,19.6,542902,6.84,16.52,9394.6,599492,515406000,87.12,1
6429,587,9837,15,25,9,49,2415341,1293,2823,507,1,1,192425,4.32,341814,5.56,4.28,3931.36,394489,8402.12,87.2,1
6431,351,20695,15,35,26,9,6171667,512,6393,292,4,1,192454,9.12,511962,5.88,8.76,4510.88,590949,9280.6,85.2,1
6435,523,2392,5,8,30,45,12938645,55,31850,550,4,1,192515,692.88,349214,9.56,692.04,3187.12,401929,123542,92.24,1
6463,388,1276,5,3,21,32,5446717,66,10112,200,3,1,193001,29.52,577173,5.64,23.68,6654.24,657304,171806000,85.32,1
6469,350,12116,14,26,30,26,5597141,180,3931,738,1,1,193105,112.24,683906,6.92,107.04,7581.36,789191,29301.4,85.8,1
6470,585,9051,8,14,3,40,3293939,113,1644,290,11,1,193123,42.44,354272,6.84,41,4360.6,407216,23840.6,91.04,1
6478,646,4192,7,12,19,83,5000548,14,5234,204,3,1,193271,79.24,418993,6.64,74.84,5215.44,473215,171817000,82.68,1
6494,391,9263,11,18,8,16,650320,131,1038,76,1,2,4694,79.88,75894.3,7.68,71.28,2256.08,77527,171820000,92.56,1
6496,316,2096,7,6,24,42,5580789,52,8647,271,3,1,193579,40.16,749437,6.32,26.16,8111.28,855880,171810000,86.24,1
6500,142,8222,4,0,0,4,5450344,466,11107,559,6,30,88,36.8,179880,4.28,14.6,1679.16,206525,46265.1,83,1
6505,111,1337,8,4,30,17,461787,787,2397,77,4,1,193717,99.92,587611,7.28,98.84,6427,668386,171836000,88.24,1
6507,338,7566,7,20,6,26,13138376,2616,72408,899,2,1,193756,70.68,683913,5.64,59.48,6393.12,789201,20003.3,78.96,1
6508,390,6285,7,2,9,81,3176552,134,642,145,4,1,123764,22.56,508387,5.64,22.68,4281.64,587238,3444.68,84.6,1
6510,629,18396,13,45,30,64,9314335,451,5345,950,1,6,193811,566.92,190905,9.8,561.88,15354.6,217486,109098,92.4,1
6516,436,1329,5,7,30,43,2515164,88,2940,330,3,6,62698,8.04,678890,4.32,6.48,6150.8,783985,1957.24,65.44,1
6520,523,8681,7,4,16,76,4954138,164,9453,253,6,1,5156627,21.24,343855,6.16,14.2,3721.72,396612,11954.9,87,1
6522,470,2501,5,9,5,33,2289197,103,975,303,11,1,6461872,24.04,412064,7.12,27,6065.6,466212,171811000,88.36,1
6523,577,2530,5,5,0,22,5780747,149,13174,280,3,1,145175,399.68,480370,8.92,389.4,7487.48,535735,343671000,91,1
6527,660,19864,10,33,30,270,17299529,1274,15825,1701,2,7,53699,0,169197,3.84,0.04,1419.28,195457,56.48,89.44,1
6530,285,8078,5,13,9,76,1181276,62,678,129,10,1,194164,87.2,511055,5.84,81.08,4890.72,589929,16063.9,83.56,1
6536,435,13941,10,10,13,22,23942719,7865,78183,1504,6,3,238,607,434069,9.72,468.52,5811.96,488414,171942000,90.44,1
6539,557,21813,14,36,30,134,1135947,83,1041,662,1,1,194305,8.52,539787,8.64,9.16,21398.5,618815,61490.8,92.92,1
6540,120,561,8,2,22,24,1731844,102,4936,52,1,10,16854632,434.16,203394,10.24,400.36,1640.88,230105,118113,93.32,1
6543,602,20410,11,28,18,114,8093983,529,4867,475,2,11,22101,471.76,679664,5.44,115.88,6211.72,784775,25854,82.48,1
6544,482,13742,14,51,18,6,2452886,157,1636,161,1,1,194379,8.56,689129,5.04,8.84,5708,794445,1498.8,80.92,1
6548,456,4015,6,12,30,55,1946032,186,3634,210,5,1,194444,212.08,345800,7,211.72,3046.92,398572,43596.2,89.44,1
6550,272,2036,6,4,0,44,4582802,130,2607,137,4,10,7357417,25.2,476651,7.04,19.64,8743.32,531937,343615000,87.4,1
6555,511,17508,7,23,15,78,7704755,280,3884,312,1,1,5404860,146,514223,8.4,124.52,4548.32,593198,38091.3,88.6,1
6557,569,16525,14,26,24,73,9159017,780,13144,1284,0,3,135066,10.36,343861,5.44,7.28,3352.12,396625,12053.4,88.32,1
6559,268,18550,6,5,3,11,12013823,989,13134,574,2,7,194637,1.96,406610,5.12,1.64,5030.76,460673,171802000,81.64,1
6561,573,11342,11,18,12,38,4565180,420,3783,328,1,1,501999,12.32,351716,7.2,13.08,6487.96,404467,22771.4,92.36,1
6563,463,8024,6,9,7,26,16845293,800,12358,360,3,1,194702,64.96,412437,6.52,56.52,5355.08,466629,171817000,88.84,1
6573,575,21078,9,30,30,124,5013559,440,2632,562,2,7,1575,3.4,338512,3.08,3.04,2891.4,391058,-558.36,78.68,1
6578,458,11177,6,13,15,42,7855590,437,7072,187,3,2,18826,14.68,343878,4.96,13.68,2892.6,396628,4299.72,87.96,1
6582,404,2185,7,6,30,38,37940301,250,43685,1070,2,1,195019,52.28,344156,5.84,49.04,3874,396945,17538.9,84.48,1
6583,293,831,4,6,25,13,4766624,50,2836,122,2,3,8197540,18.24,341965,5.56,17.24,2873.4,394555,5159,91.2,1
6586,562,15824,10,30,21,95,7250277,589,5047,519,2,1,195083,969.04,858895,6.84,242,8525,990492,61224.6,85,1
6590,575,10494,8,0,7,26,2584899,186,3603,111,2,1,195147,13.44,640078,4.44,1.28,8649.44,721466,343600000,78.04,1
6591,631,16319,14,36,28,105,19408291,1901,24362,2793,2,4,106764,3.24,347262,6.44,0.84,5965.28,400045,19623.2,90.56,1
6593,450,2727,5,13,5,25,1709756,75,1009,121,7,1,195200,188.88,410902,8.28,186.88,5375.48,464950,171843000,87.8,1
6601,295,2430,7,0,2,21,1187153,46,1574,95,1,2,195331,113.28,249257,5.76,99.08,10949.7,277187,171825000,80.52,1
6602,368,4334,5,10,7,5,1343730,74,1208,89,10,1,195350,125.12,683176,5.92,45.16,5980.68,788404,16774.8,83.88,1
6603,472,3432,7,7,30,39,7736309,39,5622,367,4,1,195369,120.48,516568,5.96,117.68,4531.6,595529,22877.7,83.56,1
6604,438,14188,11,10,12,28,16702123,4066,41644,729,1,6,34935,4141,188871,8.32,1267.4,8566.28,215810,286243,86.32,1
6607,631,16429,14,36,29,105,19412862,1901,24362,2794,2,12,106764,3.24,347421,6.52,0.84,5961.16,400206,19899.1,90.52,1
6621,649,18484,10,15,10,136,26952915,1260,33226,897,5,2,4510104,12.48,356288,7.68,12.12,7898.64,409177,30229.5,91.48,1
6627,581,20706,9,30,30,102,4564320,254,4680,472,2,2,195770,880.4,172228,4.32,183.64,2449.52,198578,44339.4,73.24,1
6634,337,1591,6,2,30,27,4894830,35,6031,133,3,1,3161433,38.36,414514,6.88,33.48,6377.72,468540,171817000,91.24,1
6640,375,10150,8,22,6,84,1578185,201,1608,203,3,4,35154,213.56,525431,7.52,144.56,4348.84,604491,31178.2,84.72,1
6643,506,16735,9,25,18,49,4144290,515,7744,370,4,10,296302,9.64,339482,5,9.44,2879.96,392105,2758.72,89.88,1
6646,630,21046,13,40,29,189,6220508,248,5188,918,2,1,196103,3.4,507627,3.24,3.08,4284.92,586432,-1548.64,77.04,1
6649,194,2136,8,6,0,17,4270395,411,8087,155,4,3,196150,121.36,477098,6.12,119.16,7315.04,532284,343624000,84.48,1
6652,491,11530,8,20,11,45,3097100,288,6071,301,4,1,196197,108.84,513197,5.16,108.8,4322.68,592275,20142.6,79.44,1
6654,457,16231,12,13,0,66,6374760,363,9315,229,1,1,196224,694.56,441103,10.44,693.2,22756.9,495400,171933000,90.36,1
6661,659,20714,11,29,30,166,8776206,690,6058,477,2,11,2919,679.24,354905,9.32,247.16,4410.36,407974,76540.6,92.32,1
6662,150,2963,6,7,10,16,2254223,227,1614,91,1,1,196361,63.52,487292,6.88,49.92,7388.32,542737,343613000,90.48,1
6663,638,9547,8,15,6,33,2197752,313,3708,296,3,1,196378,25.52,511846,5.44,25.96,4375.24,590826,6508.04,85.28,1
6667,583,18267,14,32,12,44,6032661,413,5485,1111,0,6,15605,16.2,181135,7.08,11.12,5598.36,207768,27325.5,91.72,1
6673,640,21179,11,30,30,149,11735528,779,7128,681,2,7,266205,550.76,516088,6.6,166.44,5311.4,595177,46908,85,1
6674,237,1121,6,5,24,12,2925807,22,5597,155,5,1,196558,70.6,642842,6.4,49.4,9244.84,724346,343612000,81.16,1
6682,319,8052,10,23,5,29,245204,12,207,75,2,1,9767677,14.4,242005,5.4,14.56,4040.96,269875,171808000,81.84,1
6688,268,8853,5,8,8,5,887615,108,80,26,2,1,12312404,614.16,411339,7.04,129.76,6350.64,465225,171832000,87.8,1
6690,456,11060,6,16,11,20,2623370,145,1943,435,10,1,196824,27,347893,6.24,26.92,5138.88,400790,19341,90.6,1
6701,513,17798,13,38,10,35,10935476,573,8925,838,2,6,162679,0.04,339605,5.24,0.12,3033.4,392249,2595.36,84.76,1
6709,457,5077,7,5,22,64,14926879,89,27904,1118,5,1,197168,0,338600,3.52,0.56,2843.68,391199,-794.52,77.32,1
6712,253,3145,10,4,0,10,7349177,328,5535,59,5,34,5887618,158.52,409754,6.44,153.24,5439.16,463653,171828000,86.6,1
6714,495,4908,10,13,2,8,638042,88,103,21,2,1,3398162,339.143,221053,7.90476,209.619,14088,252654,77521,92.8095,1
6715,232,2796,5,7,6,4,561670,43,1070,91,3,3,197270,48.2,411991,4.12,42.2,5645.8,466149,171807000,82.4,1
6717,649,13847,9,17,30,149,2134503,725,2338,143,4,3,197309,848.24,371394,11.36,856.44,25810.3,424393,168505,90.72,1
6719,249,5754,6,6,4,11,369507,244,632,99,4,4,197347,6.76,406753,4.8,6.96,5119.64,460682,171804000,82.6,1
6720,164,9748,7,14,13,20,4829058,471,3534,160,4,3,80692,43.6,178675,5.4,33.72,1611.52,205409,10023.7,84.64,1
6733,96,11144,4,9,15,24,3033559,176,331,607,2,4,617983,145.6,6780.52,7.6,63.48,596.28,6963.96,28391.8,83.16,1
6734,525,10066,14,22,16,21,972533,70,277,98,1,1,4642447,30.44,77073.8,7.2,22.92,5062.16,78679.4,171824000,81.12,1
6736,399,13606,13,43,14,84,469868,25,225,148,0,1,4937337,3.2,182293,6.4,3.44,8247.2,208724,25720,90.92,1
6737,296,14728,13,36,13,28,2989371,141,3198,544,2,1,197644,272.28,513377,8.8,263,4542.8,592464,50574.4,89.88,1
6744,610,18945,15,41,30,27,6016878,359,5974,276,3,1,197766,21.04,679377,5.28,21.2,5715.72,784612,4244.12,77.44,1
6752,259,7132,8,6,3,15,1609984,168,3374,127,2,1,197912,78.24,69561.6,4.36,21.96,2596,70978.5,171810000,82.28,1
6753,341,13249,13,20,27,60,377533,17,253,75,2,2,2149919,11.24,171088,5.24,9.48,1502.92,197527,4617.04,86.68,1
6756,434,1163,4,3,8,18,675288,44,1173,92,3,1,197987,311.52,411431,6.52,300.96,5705.6,465376,171856000,84.72,1
6764,281,10066,12,21,11,20,840694,37,389,102,1,9,10099678,76.8,177909,6.88,63.24,1740.32,204519,18565.3,91.76,1
6771,630,19003,13,32,16,156,18352980,2673,22692,2012,1,10,72101,0.76,172382,4.52,0.84,2745.6,198794,6408.4,90.52,1
6773,298,15380,14,40,14,8,3087600,1677,4308,203,0,1,198252,9.04,511122,5.08,9.68,4280.64,590037,2402.64,82.32,1
6776,603,20427,13,33,30,34,1825974,130,4638,363,2,2,198310,62.88,510845,5.16,56.8,4393.48,589766,11160.9,85.36,1
6785,620,22679,16,56,27,22,11835589,541,4778,394,3,1,198448,3.24,342540,5.52,3.28,3474.48,395251,6351.12,84.36,1
6787,350,5556,10,18,19,19,888202,45,727,120,0,1,198486,30.32,712287,7.32,26.84,12550.4,795010,515412000,86.16,1
6789,343,1981,7,3,12,31,166972,15,4591,21,2,1,4316416,125.429,425105,8.33333,118.19,12697.3,488118,31940.4,89.5238,1
6797,467,1679,6,2,6,25,231947,1,897,64,2,1,198665,178.2,308754,6,176.24,5836.92,337832,343632000,74.88,1
6802,530,13668,15,42,30,23,7868874,419,6079,290,1,2,198760,9.96,520647,6.52,11,7202.8,599805,18787.5,82.12,1
6805,141,1381,6,3,3,5,819978,85,922,122,3,2,198821,17.24,173270,5.8,13.2,1732.4,199708,15873.4,88.24,1
6809,609,13015,11,23,24,23,3280409,206,4191,283,1,1,198895,0.64,346990,5.44,0.68,5635.08,399688,13535.7,88.36,1
6821,665,4423,6,9,26,70,11693364,54,25398,946,3,1,199110,187.16,511954,6.92,125.16,4587.24,590954,23432,84.92,1
6837,278,8247,10,18,3,19,446778,16,371,113,1,1,2460722,34.92,69549.3,6.28,31.76,2345.16,71002.3,171812000,91.04,1
6843,433,17884,15,36,26,31,3459903,135,3708,433,3,2,199502,7.76,510516,4.52,5.52,5602,589413,5021.12,68,1
6850,180,5017,5,4,4,10,7370526,699,7976,699,2,2,199614,28.76,343169,6.68,36.6,3903.36,395790,12484.9,94.16,1
6853,455,16688,14,46,17,18,13210618,544,12709,410,1,1,199648,39.44,682445,6.28,36.44,6826.08,787670,14050.3,84,1
6855,496,8808,7,11,13,51,1005777,140,4062,194,2,1,199688,260.36,348978,7.6,178.48,2904.52,401637,38709.7,90.04,1
6858,141,1290,8,2,27,20,2462978,3491,6573,127,4,6,6645,71.08,350479,5.64,43.6,3331.84,403488,20919.6,83.64,1
6859,367,3026,6,11,11,37,1669296,224,1740,96,9,1,199749,87.8,359508,7.64,86.96,4872.92,412500,32949,86.32,1
6864,362,2734,4,11,5,6,62056,11,100,25,2,1,8762095,57.08,589175,6.4,17.48,8065.6,669543,171822000,84.88,1
6865,316,3221,7,5,5,6,50931,42,291,26,1,1,199851,315.32,379946,7.56,285.4,15513.2,410466,515456000,79.52,1
6866,321,4611,4,6,4,111,11885841,1209,27196,485,3,2,177,283.72,357204,7.84,218.36,3855.72,410119,71395.2,88.68,1
6870,268,2834,6,3,7,7,626929,136,549,93,3,2,199925,108.36,7623.04,6.16,64.76,1314.28,7919.32,34359.8,85.2,1
6871,234,4924,9,8,7,7,10917063,1067,8058,359,3,7,70257,165,520256,5.2,100.76,6829.2,599399,36748.4,83.44,1
6875,299,5600,4,6,7,33,7305450,342,17030,249,2,2,499,24.84,413370,4.68,20.6,5073.4,467406,171804000,84.2,1
6877,273,8190,11,10,7,9,5378813,443,3424,434,3,2,200032,8,579331,5.48,6.24,6788.32,659653,171805000,82.72,1
6881,473,15950,6,21,9,61,21320055,2484,53324,1432,2,6,53906,132.24,346180,6.88,95.4,3053.44,398854,23499,88.96,1
6882,247,6091,10,7,7,6,2146155,180,3178,204,3,7,200112,30.56,340828,4.6,21.72,3035.24,393411,5951.52,87.16,1
6885,611,17458,15,28,30,105,17937190,911,15602,1671,1,10,147639,55.48,172357,6.32,54.68,1540.6,198877,14536.2,91.6,1
6886,332,4727,5,7,2,30,7948187,239,6231,85,4,15,1534181,18.28,177572,5.64,16.88,1974.2,204208,10808,86.68,1
6888,206,3052,7,7,9,13,402276,400,982,81,3,3,200213,65.44,173881,6.48,47.52,1829.96,200307,16280,93.4,1
6895,591,15041,13,24,10,64,6062274,1050,6100,750,0,2,200343,11.36,680590,5.08,7.24,6069.08,785842,6742.8,86.4,1
6898,216,5354,7,6,11,10,1661228,289,1477,180,2,2,200399,8.64,346517,4.76,7.04,3113.52,399302,4415.32,78.2,1
6900,473,4067,7,6,30,69,5977060,100,4441,467,0,1,200436,15.96,511090,5.36,15.68,4312.36,589939,3417,84.56,1
6903,260,10457,9,24,17,11,8898963,933,10397,306,3,22,4951,178.88,590390,6.12,109.96,8758.92,670765,171840000,87.84,1
6904,260,3935,7,11,1,5,848257,59,559,169,4,4,200500,1061,757823,5.88,336.16,10010.3,864360,171875000,84.24,1
6909,413,5872,9,9,13,11,11536728,874,10609,175,5,3,37231,31.76,526460,7.56,27.92,6602.24,605902,20265.6,85.48,1
6910,629,12970,7,26,9,22,1401001,65,1187,462,8,1,200592,29.84,170847,4.84,29.96,1447.84,197165,6528.12,87.36,1
6914,334,3098,7,8,5,8,418638,280,567,135,3,1,200655,397.6,527683,5.84,234.92,10202.5,606979,87894.6,76.76,1
6918,251,2375,7,10,0,27,7184008,224,10298,168,0,5,34564,304.76,340943,9.24,295.72,2896.04,393521,53528.5,93.56,1
6927,331,5137,5,11,7,37,327776,88,1154,91,3,1,455779,47.6,410970,4.4,47.76,5036.76,464864,171808000,82.4,1
6939,225,5435,8,3,20,15,1276306,123,1287,102,2,21,798834,830.64,380195,11.12,830.84,24369.4,433271,159290,90.44,1
6940,720,7802,6,21,0,136,23107290,484,55400,1432,6,1,201106,72.6,170634,7.64,70.8,1452.56,196969,15599.2,87.68,1
